itemId,price,averageRating,totalReviews
164923536,119998,5,1
164978956,1190000,1,1
165001190,67000,4,31
165052527,4695000,4,3
165366146,1994000,4,5
165388360,50000,5,2
165423818,37000,1,1
165426321,5007000,5,1
165461309,1879000,3,8
165464861,69900,3,23
165467638,62200,3,44
165471114,72300,3,153
165571028,69000,3,6
165645238,8599000,4,2
165789426,86000,5,1
165966283,50000,5,1
165974699,43000,3,10
165976643,65000,2,10
165984860,108500,5,1
165990850,40000,3,7
166040817,77650,3,1
166042631,89900,1,1
166246369,80000,4,232
166259688,67500,1,1
166334639,44000,4,13
1663682,1450000,5,2
166439697,109000,5,1
166444199,95000,4,2
166495782,4999000,2,1
166504579,55807,5,5
166505894,72459,5,4
166506457,129268,5,1
166512056,59179,4,2
166519184,79521,5,5
166580008,199000,4,1
1668130,55000,4,21
166837605,175000,1,1
167562762,99000,3,2
167678118,2135900,4,2
167768174,149000,4,13
167781433,24499000,5,1
167787193,2899000,5,1
167822814,82000,4,4
167980921,70000,5,1
168135453,55000,3,5
168209182,7000000,5,1
168352444,3800000,3,2
168513486,81000,4,19
170059671,93000,5,2
170114718,768500,5,1
170116752,768500,5,2
170119665,99999,3,4
170123446,768500,5,3
170127119,3699000,4,62
170302828,160000,5,1
170372029,1310900,5,1
170462694,74500,4,40
170492446,1145000,5,3
170492809,30000,4,35
170500356,1145000,5,1
170501678,1145000,5,1
170504186,1145000,5,4
170504885,47500,3,33
170510299,42650,3,5
170554954,995000,4,2
170612,177000,4,374
170617,173500,5,5
170618,340000,4,8
170619,923750,5,3
170622,152500,4,4
170623,299900,5,2
170624,100900,5,2
170625,105000,5,6
170626,150000,4,5
170627,350000,4,9
170628,115000,4,4
170629,210500,4,12
170631,125000,4,12
170632,210000,5,4
170633,129000,4,3
170634,200000,5,2
170635,120000,4,5
170636,198000,4,2
170637,300000,5,3
170638,500500,5,3
170639,900500,5,1
170640,250000,5,2
170641,350500,5,1
170642,600500,5,1
170666,918000,5,3
170667,1050000,4,8
170668,1622500,5,3
170670,1972000,5,3
170671,2880000,5,1
170673,873500,5,2
170675,1100500,3,2
170676,1100500,5,3
170677,1100000,5,2
170678,1642000,5,2
170679,1642000,5,3
170680,1642000,5,3
170681,1642000,5,1
170682,1950500,5,2
170683,2500000,4,2
170696778,1715000,5,4
170727060,1715000,5,2
170730650,1715000,5,1
170737746,797000,1,1
170749211,935000,3,1
170759172,30000,5,1
170764390,175000,4,1
170840469,225000,5,1
170964225,69500,5,8
170985620,11072300,5,2
171004216,1750000,5,4
171006799,84500,1,1
1710125,9999000,5,1
171153673,805000,5,3
171158897,1050000,4,11
171159505,693000,4,16
171278398,5450000,5,1
1712801,2499000,5,1
171352587,5899100,5,1
171506831,44444,4,2744
171800264,103900,5,1
172027581,125000,2,2
172092538,3829000,3,2
172117255,50000,4,2
172143818,37000,4,29
172255807,6090000,5,2
172313946,14399000,5,1
172993524,48000,3,5
173073776,42500,2,8
173082886,47500,3,40
173207855,2450000,4,1
173209586,3600000,5,1
173260616,199000,3,1
173317237,1487000,3,4
173368403,6330001,5,1
173435773,60000,3,15
173547274,45000,4,1
173550504,39000,2,2
173555342,849000,4,10
173558709,44800,4,20
173564370,62900,5,1
173628898,67500,2,3
173639074,49000,2,6
173639148,49000,5,1
173653315,79000,2,1
173817514,29000,4,13
173834402,59900,4,1
173838285,59900,3,3
173851519,54000,5,5
173855338,59000,4,12
173857222,65000,4,180
173857587,80000,1,1
173860098,148500,4,117
173863611,150000,4,2
173866073,65000,1,1
173985850,92300,3,3
1740834,29000,5,1
1740958,101000,3,1
1740979,77000,5,1
174437631,15090000,5,1
174484413,54000,5,2
174491312,59000,5,6
174514508,59000,5,15
174524074,65000,4,72
174527071,65000,4,62
174668903,48500,3,34
174901804,81313,4,16
174904297,60022,4,10
174910339,134854,4,10
174935198,607000,5,5
175021982,100000,4,8
175026255,69000,4,1
175263394,165000,5,1
175267257,297790,5,4
175272231,312340,4,20
175338096,728000,5,1
1762739,29000,5,1
177417292,1995000,5,3
178423460,4713800,5,2
179598182,66000,5,18
180148097,28000,4,21
180191135,14000,5,3
180337317,105000,4,61
180371015,749000,4,13
180376006,38000,5,2
181258725,5459000,5,1
181440605,155000,4,7
182128799,4050000,5,1
182194663,3046000,5,1
183371095,450000,1,1
1867320,1050000,4,38
1868405,795000,4,80
1868934,1110000,4,96
1877375,400000,3,5
188691565,769000,4,27
188700851,1994900,4,45
188726772,36500,4,8
188726842,789000,4,6
188767331,845000,5,1
1888543,115000,4,15
188902189,45000,2,1
189000642,60000,3,2
189008057,40000,4,113
189277592,287000,4,22
189280969,84000,4,14
189287155,88000,4,23
189307776,52000,4,9
189399365,4960000,5,1
189489842,85000,4,8
189495748,1550000,5,1
189499337,14300000,4,1
189867659,1319000,5,1
189877126,1894000,4,6
190014995,41000,2,16
190117592,19999,4,266
190215758,60000,5,7
190249294,85000,1,1
190603770,60000,3,13
190852468,1040000,5,1
190873436,39990,4,18
190892895,700000,3,8
190893089,47000,4,2
190937657,39990,4,5
191423690,1850000,4,4
191674174,1290000,4,45
191681086,1480000,4,23
191683926,1525000,3,2
191703584,1450000,4,134
1917900,8499000,2,1
191873053,79000,1,1
1920644,2199000,5,1
192148177,63000,4,17
192614893,55000,5,1
192629997,162000,5,2
192630460,57500,1,4
192652006,47500,5,1
192664308,125000,4,9
193404798,35720,4,6
193526866,75999,5,1
193552987,52500,3,28
193557631,6099000,4,3
193583819,3599000,4,6
193602887,42500,5,1
193622649,5799000,5,2
193622662,8699000,5,2
193635190,9299000,4,1
193993152,2138000,5,2
194144844,29800,4,11
194420436,5200000,5,1
194433140,4999000,5,4
194438092,4999000,4,6
195072623,92000,4,6
195753904,14899000,5,1
195851454,1880000,5,8
195852085,1940000,4,125
195875134,2050000,5,3
196854568,60000,5,1
198896054,3698000,5,1
1989840,99000,4,11
1993172,1200000,5,2
19946,765000,4,17
19949,1088500,4,33
1998445,855000,2,1
200550412,55000,4,15
200564602,53500,5,1
202032,159500,4,6
202064,99950,4,7
202082,99500,4,25
202109,299500,5,6
202738,68950,4,112
202758,79500,4,146
202764,130500,4,17
202803,69500,4,20
202812,79500,4,5
202818,136500,5,1
203327,99500,4,20
204307,199500,4,2
204737733,43800,4,3
205013312,859000,4,32
205289749,49900,4,6
205349012,1880000,4,18
205379165,45000,5,1
205426,121890,5,2
205699347,85000,3,17
206109,150000,4,2
206131,150000,5,1
206132,150000,5,1
207907556,99800,5,1
208154730,37500,3,39
2086921,95000,5,1
2087036,68000,5,1
208710440,284000,4,16
208710443,80000,4,28
2087116,58000,5,2
2087189,32000,5,2
2087520,102000,4,2
2087529,102000,5,2
2087595,48000,5,1
2087617,48000,5,1
2087620,47000,5,1
2087636,47000,5,1
2087639,58000,5,1
2087678,58000,5,1
2088374,54000,5,2
210747050,47000,3,33
211974840,36500,4,137
214105316,8217000,5,1
214142755,26000,4,11
214142804,74000,5,6
214142805,393000,5,1
2144336,61262,5,1
2150585,27500,4,3
215277578,164000,5,1
2160595,96000,5,1
219016490,700000,3,5
219023379,28500,4,124
2264337,1035000,5,1
228850,175000,5,1
2294590,99000,1,1
2294872,40000,5,1
2294900,88000,5,1
2295078,102000,2,1
2295221,92000,5,1
230811236,729000,4,23
230934050,52000,5,1
231006626,59000,5,1
2317949,150000,4,2
2318589,699000,5,6
2325989,68000,4,55
2326003,117000,4,93
2326008,224000,5,2
2326029,82320,4,5
2326049,128500,5,1
232819372,27000,4,10
234009780,1179000,5,2
234010448,74800,4,3
234654440,69000,4,27
236768359,36000,4,7
238454205,5090600,5,3
238556570,1349000,3,5
2413911,149000,5,1
2413991,35000,4,5
2414141,20000,5,1
2414210,29000,5,1
241574646,111000,5,1
2418805,4750000,5,1
2419138,3170000,4,1
242445092,64500,5,1
242520916,830000,4,40
2429143,725000,4,38
2449584,2780000,5,1
245029,105000,5,1
245178,122500,5,1
2475072,2500000,5,1
2502845,10250000,5,1
2505274,50000,5,1
2584048,85000,4,11
2584125,154000,4,7
25844,3399000,4,2
25850,2450000,3,1
2600114,107000,4,6
262268,44000,4,25
262349,45000,4,69
270768,8499000,5,1
2717359,695000,4,30
2717393,699500,4,3
2728806,47000,4,5
278125,43000,4,96
278126,44000,4,440
278127,63900,4,272
278130,56600,4,199
278131,73100,4,206
286690,2199000,2,8
287305,105000,4,2
289483,72000,3,3
2934212,45000,4,82
294054,299000,3,6
294057,299000,5,1
2942409,45000,5,3
2942420,22000,5,2
2942819,268000,5,3
2944055,127000,5,1
2944115,27000,5,1
2944438,103000,3,1
2944463,92000,3,2
2944511,76000,2,1
2945259,103000,3,3
2945392,47000,3,61
2961807,141000,3,2
2995260,78000,1,1
300427795,2600000,5,1
301651,55000,4,24
3017312,34000,4,5
3017529,39000,4,2
3018463,55000,4,1
3018502,63000,4,5
3018996,145000,3,1
302325667,1690000,5,9
302326706,3900000,5,1
302336271,2390000,4,2
304710563,124600,5,1
307318921,1485000,5,1
308319678,389000,5,5
308321464,225000,5,9
308643,14799000,5,1
309418929,965000,5,1
309679404,705000,4,62
3100597,107000,5,2
3100926,83151,4,1
3107128,95200,5,1
3113767,665000,4,2
312255627,96900,3,1
312367,6714000,3,1
312392606,715000,5,1
318263,69000,4,13
318353605,900000,5,3
319634348,828000,5,6
319765547,55500,3,6
319779264,57500,4,5
319994011,2190000,5,1
3211017,150000,5,5
321194529,30000,3,31
321274993,10599000,1,1
321576853,69300,5,2
321583596,91200,3,11
322610491,35500,4,129
322717163,135000,5,1
322859240,110580,4,44
322876372,3995000,5,1
323051,114000,4,9
323054717,33000,5,1
323063116,122000,4,4
324706273,45900,3,5
324814966,36400,5,2
324874730,790000,5,1
325052186,65000,3,5
325087342,3552900,5,3
325120296,699000,5,2
325131,773000,5,4
325210628,50000,3,1
325417124,30550,2,4
325513343,34000,4,5
326172414,27000,5,1
326174619,24500,2,6
326271286,86400,5,1
326377,775000,5,1
326393,775000,4,8
326411,775000,4,21
3264148,1148000,3,4
326451,775000,4,6
326676,1095000,4,11
326689,1095000,4,23
326702,1095000,4,11
326720,1095000,4,6
327100551,86000,5,1
3283318,5499000,4,1
328344586,1950000,5,1
328356012,107000,5,1
328447725,1200000,4,7
328472637,1000000,5,1
328481205,900000,5,4
328553010,670000,4,3
328595536,1100000,5,4
329271957,1009000,5,22
331035263,55000,5,1
331074414,4299000,4,154
331465718,37500,3,8
331709705,118500,5,1
332258235,53000,3,4
332621282,90000,2,1
332819897,1150900,5,2
3330238,1599000,5,1
333643236,158000,5,8
333915674,37500,4,11
333919435,41000,4,11
334849789,35000,3,12
334882525,92000,5,1
334915098,69000,4,14
335128925,49000,5,1
335134194,1078000,4,15
335142502,114000,4,1
335177983,99600,1,1
335340811,50000,5,1
335501108,799500,4,149
3356297,75325,5,1
3356299,64889,5,1
3356301,78573,3,4
336036,854000,5,5
336113,854000,4,32
336184,1279000,4,5
336207,702000,4,36
336212,702000,4,20
336261834,800000,4,90
336297511,1095000,4,129
336304013,55000,3,7
336306720,1145000,4,109
336322666,1775000,4,22
336692174,99900,4,15
336877,111000,5,2
337081666,730000,4,138
337083752,1055000,4,69
337086603,1640000,5,7
337131340,1043000,4,15
337162985,1065000,3,2
337192285,1740000,5,20
337516734,56000,4,3
337518877,56000,4,5
337608939,5250000,3,3
337620460,3100000,5,1
337685602,6399000,5,2
337721505,22500,4,7
337724133,19000,3,12
338099006,300000,5,1
338099022,100000,5,1
3381723,143200,4,30
338278826,1700000,5,2
338484884,1059000,4,19
338487257,715000,4,65
338501379,35000,3,28
338503456,3045000,5,1
338566605,30000,3,17
339132128,2285000,4,6
339525001,53000,4,7
339595681,825000,4,7
339617160,805000,4,5
339652384,2350000,5,1
339842312,799000,5,1
339851090,695000,5,2
339879,52700,4,85
339880,61000,4,264
339915775,29000,5,1
340017744,26500,3,104
340025786,25000,3,2
340422867,67000,5,1
340633668,43456,4,55
340685481,79000,1,1
340993840,1055000,5,2
341058953,2040000,4,69
341102614,1095000,3,1
341103885,1057000,5,1
341104863,1085000,5,2
341109520,789500,5,2
341114490,35000,3,5
341124196,45000,4,5
341141296,700000,4,12
341187956,3450000,5,8
341205821,890000,4,3
341343927,34500,5,2
341348619,30000,5,5
341355225,34500,4,79
341592443,4200,5,2
342534484,1265000,5,7
342590166,55000,1,1
3425938,8999000,5,3
342650002,1165000,5,10
342664141,1159000,4,23
342848177,86000,3,1
343049403,7000,1,1
343385706,2198400,4,17
343385707,3711000,4,140
343385711,1549000,4,53
343466517,78570,4,134
343569460,1915000,5,7
343572816,1645000,5,1
343577483,3595000,5,2
3438919,90700,2,1
343899956,1999000,5,1
343939633,61500,5,1
343991695,150000,3,1
344003670,17950000,5,1
344027,80000,4,2
344051525,1745000,5,1
344608358,56000,5,1
344656532,261000,5,1
344665379,1994909,4,3
344749564,1950000,5,1
344756327,46100,1,6
344783745,38210,4,6
344924274,26500,3,1
345112821,58900,5,3
345793527,560000,5,1
345854856,910553,4,3
345897503,44999,5,3
346091063,995000,3,3
346125707,37500,4,7
346176455,34000,5,1
346286762,64000,5,1
346370245,7192900,4,55
346370247,5835600,3,21
346370248,3448000,4,218
346370251,5835500,4,26
346370253,2529000,4,1155
346507592,70000,4,2
346507596,60000,3,3
346507598,13000,3,1
346533934,1065000,4,1
346537149,7599000,4,3
346640767,42500,4,93
346658391,5800,4,2
346892870,60000,4,26
348314600,55000,4,10
3485369,110000,5,3
348599956,71000,5,2
348626025,46000,5,4
348785151,230000,4,12
348855931,169000,5,3
348881908,775000,5,17
348884402,1099000,5,6
351029831,15949000,5,1
351496389,47000,3,23
351661902,61000,4,30
351685693,61000,5,3
351689188,51000,5,6
351698260,51000,4,18
351710117,61000,5,1
351713656,51000,5,1
351877508,869000,5,1
351915368,1490000,4,16
353002976,1927000,5,7
353525337,95550,5,1
3535738,58000,5,2
3535739,74000,5,1
3535740,127000,5,2
353597771,290000,4,3
353599633,78000,4,146
353599949,290000,4,6
353602312,150000,4,31
353602812,150000,4,83
353603311,98000,4,125
353608362,1889000,5,1
353608604,92000,4,249
353617736,71000,5,2
353622223,78000,4,93
353675500,1799000,4,42
353685584,1280000,4,20
353690860,1520000,4,13
3536913,51000,5,3
353701319,1380000,5,1
353720907,225000,3,3
3537360,229000,4,1
3537531,54000,3,1
3537537,53000,5,1
3537540,62000,5,1
3537552,41000,5,1
3537561,41000,5,1
354068449,89000,4,41
354079135,174000,4,58
354079192,295000,5,12
354084723,115000,4,145
354093850,150000,4,111
354094114,95000,4,142
354115805,145000,4,21
354115963,69000,4,505
354131436,48000,4,45
354134179,89000,4,70
354135263,50400,4,451
354139004,65000,4,65
354144283,115000,4,169
354648643,45000,4,3
3546914,164000,4,3
355050145,3490100,4,2
355183967,72000,4,17
355202897,18500,3,1
355682501,27500,3,13
355693287,20000,3,3
355898934,29900,4,5
355915389,25000,3,2
355934413,25000,4,5
356289831,810000,5,1
3565389,1350000,5,1
3565865,4777000,4,4
356759487,35000,1,1
356763380,45000,2,1
356773050,50000,5,1
356791479,19800,4,10
356809616,40000,1,1
356819582,45000,2,8
356819657,43000,2,3
356831901,40000,2,3
356857847,71500,4,17
356968902,3299000,4,5
357007953,14870000,5,1
357431547,30000,4,245
357460605,670000,5,1
357471378,30000,2,5
357581978,1050000,4,1
357643502,1899000,4,2
357718465,7025000,5,1
357982485,800000,3,5
358036054,45000,4,15
358041149,52500,1,2
358500214,4999900,5,1
358521810,125000,4,1
3585351,722000,5,5
358568744,5383000,4,1
358576735,3899000,4,2
358709634,39900,3,2
358730601,42000,3,3
358736071,40000,2,3
358966137,240000,5,1
359604586,6200000,4,2
359611382,2400000,5,1
359659575,850000,4,2
359680760,2469000,4,25
359737426,1919000,4,54
359742794,153000,4,21
359748951,7750000,3,1
359844284,1430000,3,2
360221634,1948000,4,33
360274266,50000,5,1
360284740,48000,5,1
360613561,3691700,4,238
361124046,75000,4,25
362125827,60000,4,47
362127412,1528000,5,1
363038720,1699000,5,1
363041954,1149000,4,2
363064673,83657,5,1
363133219,80000,4,8
363249326,3899000,5,4
363261872,4945000,4,139
363460601,3899000,4,34
363646891,1799900,4,244
363661804,1935000,5,8
363775810,61000,5,1
363803835,14499000,5,15
363803836,3699000,4,113
364009838,610000,5,1
364277916,70000,5,1
364372598,50000,5,1
364394579,375000,5,1
364828468,20000,3,4
3654905,623000,5,1
3655081,299000,3,1
365810859,3000,3,24
3663003,2399000,3,2
366402867,49900,5,1
366705782,659000,5,10
366776593,125000,5,1
366950821,1950000,4,13
367171612,180000,5,3
367212743,4400,4,5
367214561,3900,4,33
367219449,8800,5,3
367715390,90000,4,2
367838866,109000,5,6
367840738,2399000,5,1
367842067,380000,5,1
367845823,99000,5,2
367860253,1599000,4,3
367876167,1449900,5,2
367879034,1325000,3,2
367992030,8999000,5,1
367998484,3049000,4,2
368010933,7999000,5,1
368026626,5699000,3,2
368035438,4399000,5,1
368162161,3949000,4,239
368162162,14749000,4,71
368162165,3957000,4,121
368162166,3957000,4,156
368162167,4249000,4,47
368162168,3957000,4,36
368295016,1950000,5,1
368507695,695000,5,4
368532548,750000,5,1
368547889,28500,3,17
368551915,1258000,4,3
368657474,24500,3,25
368751636,176000,5,1
368815343,5998000,4,35
368934540,6360000,5,2
368977897,43456,4,57
369174633,1988000,5,1
369270965,39900,3,23
369456686,1839000,5,1
369475121,27000,4,10
369733124,1750000,2,3
370147823,54000,5,2
370198175,98000,1,1
370819246,1459900,4,16
371439072,46500,4,1
371873019,66000,5,1
371979149,3615000,5,1
3720055,985000,5,1
372099236,3899000,5,2
372100672,5700000,5,1
372804461,3000000,3,1
372836896,3959000,5,1
372907402,8499000,2,1
372910543,8499000,5,1
372932736,72000,5,1
373724553,121000,2,12
373760049,199900,4,4
374645389,1845000,4,3
374816954,2400000,5,3
375664031,132000,4,69
375677850,179700,5,13
375721796,7500000,5,1
375736527,348900,5,5
376089560,99000,3,2
376101513,26000,3,118
376106544,22800,4,40
376360243,70000,2,2
376382841,1841000,2,4
376451102,1891000,2,3
376929271,1994900,4,15
376982597,4000000,5,4
3770220,63000,4,10
377025276,2100000,5,1
377074380,189900,4,1
377079493,60000,5,4
377091104,82000,4,8
377474267,5157500,3,3
377474272,7749000,4,8
377474273,1899000,4,9631
377474274,1249000,4,2575
377474275,1999000,4,913
377474276,2499000,4,6819
377474277,5499000,4,994
377621070,110000,4,20
377632689,81000,4,10
377642111,690000,5,8
377644017,70000,4,5
377647164,99800,5,2
377647311,127500,1,1
377654108,207000,4,4
3777309,900000,5,1
378005102,15999000,5,1
378241350,3125000,3,1
378300638,350000,5,1
378303738,7483700,5,1
378310462,965000,4,3
378636005,1100000,3,2
378661910,1100000,3,1
378823912,95500,5,1
378823986,22500,3,6
379216395,40000,4,7
379345017,3999000,4,1
379345686,97900,4,7
379348428,119900,4,39
379434212,11000000,5,1
379452361,16200000,5,4
379469947,7859000,5,18
379475816,17875000,5,2
379502772,3299999,5,1
379556501,720000,5,1
379577009,845000,5,1
379630787,125000,5,3
379740458,54000,1,1
380778639,99900,5,1
380844343,1169000,4,2
380858429,1065000,4,8
380964,170000,4,26
381026166,140000,5,1
381112018,39000,2,1
381209377,8695000,4,2
381630661,1995000,4,1
381630977,80400,5,4
381631177,60800,4,28
381633166,28500,3,95
381692416,90000,4,1
381963450,25000,4,4
382125373,32000,4,95
382150015,1499000,5,1
3827510,50000,5,1
3827511,71000,4,10
382772919,135900,3,1
382973,200000,4,8
383315210,5749000,5,1
383320485,1648000,5,1
383351486,5749000,5,2
383358851,2700000,5,1
383399945,7699000,5,2
383440543,27000,3,14
383444597,28000,3,2
383446423,27000,3,2
383679451,9990000,5,1
383702620,1040000,4,2
383719752,43000,5,2
383729221,43000,5,1
383857990,85900,4,37
384109739,69900,4,31
384125468,88200,4,44
384161011,2999333,4,22
384274693,10798000,5,4
384438692,1319000,1,1
384447965,2349900,5,1
384455477,2049900,5,3
385281033,4099000,4,25
385423816,65000,5,3
385678185,16499000,5,1
386333352,1039000,4,2
386417725,2020000,4,29
386438244,726000,5,2
387391059,649000,5,1
387700605,1994000,5,5
387778756,6999000,4,12
388150667,11600000,5,2
388154709,6995000,5,2
388161055,149000,5,1
389174442,1315000,5,10
389206117,3990000,5,1
389216525,3749000,4,1227
389238327,3515000,5,1
389242446,4300000,5,1
389491475,3175000,5,1
389682467,1080000,4,13
389705643,2040000,5,3
389728903,150000,3,2
389746709,3725500,5,1
389869520,1039000,5,2
